"Client_Contact__c","CreatedById","CreatedDate","CurrencyIsoCode","Currency_Type__c","Id","Invoice_Amount_C__c","Invoice_Amount__c","Invoice_Date__c","IsDeleted","LastActivityDate","LastModifiedById","LastModifiedDate","Name","Opportunity__c","Payment_Term__c","Receipt_Amount_C__c","Receipt_Amount__c","Receipt_Date__c","SB_InvoiceId__c","SOW__c","Status__c","SystemModstamp"
"","005VV0000014nmLYAQ","2025-07-07T09:37:10.000Z","USD","USD","a0iVV000002iFdJYAU","60816.0","60816.0","2025-06-30","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0003","","Auto","60816.0","60816.0","","I-270","a0jVV0000015JvbYAE","Invoiced","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:37:10.000Z","USD","USD","a0iVV000002iFdKYAU","0.0","0.0","","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0004","","45","0.0","0.0","","I-158","a0jVV000002bMGcYAM","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:37:10.000Z","USD","USD","a0iVV000002iFdLYAU","0.0","0.0","","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0005","","30","0.0","0.0","","I-240","a0jVV000002bMGsYAM","Pending-Overdue","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:37:10.000Z","USD","USD","a0iVV000002iFdMYAU","","0.0","","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0006","","30","0.0","0.0","","I-58","a0jVV000002bMH1YAM","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:37:10.000Z","USD","","a0iVV000002iFdNYAU","","","","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0007","","Auto","0.0","0.0","","I-4","a0jVV000002bMHNYA2","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:37:10.000Z","USD","USD","a0iVV000002iFdOYAU","0.0","0.0","","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0008","","Auto","0.0","0.0","","I-5","a0jVV000002bMHNYA2","Invoiced","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:37:10.000Z","USD","USD","a0iVV000002iFdQYAU","0.0","0.0","","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0010","","Auto","0.0","0.0","","I-10","a0jVV000002bMHOYA2","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:37:10.000Z","USD","USD","a0iVV000002iFdRYAU","0.0","0.0","","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0011","","Auto","0.0","0.0","","I-9","a0jVV000002bMHOYA2","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFhhYAE","","323400.0","2024-11-09","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0184","","Auto","","323400.0","2025-01-09","I-3","a0jVV000002bMHNYA2","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFhiYAE","","48846.0","2025-01-31","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0185","","30","47915.6","47915.6","2025-07-25","I-30","a0jVV000002bMGnYAM","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFhjYAE","","125685.0","2025-01-31","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0186","","30","","123291.0","2025-04-16","I-14","a0jVV000002bMGoYAM","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFhkYAE","","44310.0","2025-02-28","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0187","","30","43466.0","43466.0","2025-07-25","I-80","a0jVV000002bMGnYAM","Open","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFhlYAE","","130233.0","2025-02-28","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0188","","30","","127752.96","2025-04-16","I-82","a0jVV000002bMGoYAM","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFhmYAE","","134423.1","2025-03-31","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0189","","30","","131862.66","2025-04-16","I-132","a0jVV000002bMGoYAM","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFhnYAE","","42840.0","2025-03-31","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0190","","30","42024.0","42024.0","2015-07-25","I-136","a0jVV000002bMGnYAM","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFhoYAE","","136537.8","2025-04-30","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0191","","30","","133937.08","2025-05-14","I-178","a0jVV000002bMGoYAM","Pending-Overdue","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFhpYAE","","42550.2","2025-01-31","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0192","","30","","42550.2","","I-55","a0jVV000002bMH1YAM","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFhqYAE","","105897.7","2024-10-31","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0193","","45","","105897.7","2025-03-13","I-126","a0jVV000002bMGpYAM","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFhrYAE","","12040.0","2024-10-31","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0194","","30","","12040.0","","I-70","a0jVV000002bMH3YAM","Pending-Overdue","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFhsYAE","","270000.0","2024-12-31","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0195","","30","","270000.0","2025-01-28","I-1","a0jVV000002bMGxYAM","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFhtYAE","","275280.0","2025-01-30","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0196","","30","","275280.0","2025-02-27","I-17","a0jVV0000015JwHYAU","Pending-Overdue","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFhuYAE","","90720.0","2025-01-30","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0197","","30","","90720.0","2025-02-27","I-18","a0jVV0000015JvkYAE","Pending-Overdue","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFhvYAE","","38240.0","2025-01-31","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0198","","30","","38240.0","2025-02-28","I-19","a0jVV000002bMoRYAU","Pending-Overdue","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFhwYAE","","66080.0","2025-01-31","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0199","","","","66080.0","2025-02-25","I-20","a0jVV000002bMGjYAM","Pending-Overdue","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFhxYAE","","102120.0","2025-01-31","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0200","","","","102120.0","2025-02-25","I-52","a0jVV000002bMGkYAM","Invoiced","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFhyYAE","","171158.0","2025-01-31","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0201","","30","","171158.0","2025-03-12","I-33","a0jVV000002bMGZYA2","Pending-Overdue","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFhzYAE","","61800.0","2025-01-31","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0202","","Auto","","61800.0","2025-04-25","I-38","a0jVV0000015JvaYAE","Invoiced","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFi0YAE","","60208.0","2025-01-31","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0203","","Auto","","60208.0","2025-04-22","I-39","a0jVV0000015JvbYAE","Open","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","","a0iVV000002iFi1YAE","","32952.0","2025-01-31","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0204","","Auto","","32952.0","2025-04-25","I-40","a0jVV0000015JvcYAE","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFi2YAE","","23912.0","2025-01-31","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0205","","Auto","","23912.0","2025-04-22","I-45","a0jVV0000015JveYAE","Pending-Overdue","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFi3YAE","","31088.0","2025-01-31","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0206","","Auto","","31088.0","2025-04-22","I-49","a0jVV0000015JvhYAE","Invoiced","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFi4YAE","","132480.0","2025-01-31","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0207","","Auto","","132480.0","2025-03-03","I-21","a0jVV000002bMHNYA2","Pending-Overdue","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFi5YAE","","287096.0","2025-01-31","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0208","","Auto","","287096.0","2025-03-03","I-53","a0jVV000002bMHOYA2","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFi6YAE","","60912.0","2025-01-31","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0209","","45","","60912.0","2025-03-12","I-42","a0jVV000002bMGmYAM","Pending-Overdue","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFi7YAE","","166930.0","2025-01-31","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0210","","30","","166930.0","2025-02-15","I-56","a0jVV000002bMHQYA2","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFi8YAE","","233760.0","2025-01-31","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0211","","45","","233760.0","2025-03-12","I-34","a0jVV000002bMGdYAM","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFi9YAE","","45360.0","2024-01-31","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0212","","45","","45360.0","2025-02-21","I-63","a0jVV000002bMGiYAM","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFiAYAU","","109400.0","2025-01-31","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0213","","45","","109400.0","2025-03-12","I-65","a0jVV000002bMGhYAM","Pending-Overdue","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFiBYAU","","109400.0","2025-01-31","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0214","","45","","109400.0","2025-03-12","I-66","a0jVV000002bMGeYAM","Pending-Overdue","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFiCYAU","","25200.0","2025-01-31","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0215","","45","","25200.0","2025-03-26","I-37","a0jVV000002bMGfYAM","Invoiced","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","","a0iVV000002iFiDYAU","","42896.0","2025-01-31","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0216","","Auto","","42896.0","2025-04-04","I-41","a0jVV0000015JvjYAE","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFiEYAU","","50448.0","2025-01-31","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0217","","Auto","","50448.0","2025-04-04","I-43","a0jVV000002bMGXYA2","Open","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFiFYAU","","19200.0","2025-01-31","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0218","","Auto","","19200.0","2025-04-04","I-44","a0jVV0000015JvdYAE","Open","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFiGYAU","","28104.0","2025-01-31","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0219","","Auto","","28104.0","2025-04-04","I-47","a0jVV0000015JvfYAE","Invoiced","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFiHYAU","","22624.0","2025-01-31","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0220","","Auto","","22624.0","2025-04-04","I-48","a0jVV0000015JvgYAE","Invoiced","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFiIYAU","","29168.0","2025-01-31","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0221","","Auto","","29168.0","2025-04-04","I-50","a0jVV0000015JviYAE","Invoiced","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFiJYAU","","26000.0","2025-01-31","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0222","","30","","26000.0","2025-02-26","I-62","a0jVV000002bMGwYAM","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFiKYAU","","170280.0","2025-01-31","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0223","","30","","170280.0","2025-02-26","I-75","a0jVV000002bMGvYAM","Open","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFiLYAU","","56892.0","2025-02-28","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0224","","45","","56892.0","2025-04-10","I-79","a0jVV000002bMGmYAM","Open","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFiMYAU","","39616.0","2025-02-28","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0225","","Auto","","39616.0","2025-04-28","I-7","a0jVV000002bMHNYA2","Pending-Overdue","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFiNYAU","","247808.0","2025-02-28","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0226","","Auto","","247808.0","2025-04-28","I-83","a0jVV000002bMHOYA2","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFiOYAU","","144270.0","2025-02-28","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0227","","30","","144270.0","2025-03-15","I-94","a0jVV000002bMHQYA2","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFiPYAU","","153125.0","2025-02-28","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0228","","30","","153125.0","2025-03-26","I-103","a0jVV000002bMGZYA2","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFiQYAU","","60560.0","2025-02-28","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0229","","","","60560.0","2025-03-26","I-114","a0jVV000002bMGjYAM","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFiRYAU","","86020.0","2025-02-28","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0230","","","","86020.0","2025-02-28","I-115","a0jVV000002bMGkYAM","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFiSYAU","","341500.0","2025-02-28","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0231","","30","","341500.0","2025-03-28","I-118","a0jVV000002bMGvYAM","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFiTYAU","","84000.0","2025-02-28","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0232","","30","","84000.0","2025-03-28","I-119","a0jVV000002bMGwYAM","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFiUYAU","","55200.0","2025-02-28","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0233","","Auto","","55200.0","2025-04-25","I-97","a0jVV0000015JvbYAE","Pending-Overdue","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFiVYAU","","41192.0","2025-02-28","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0234","","Auto","","41192.0","2025-04-25","I-105","a0jVV0000015JvjYAE","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFiWYAU","","23312.0","2025-02-28","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0235","","Auto","","23312.0","2025-04-25","I-112","a0jVV0000015JviYAE","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFiXYAU","","30880.0","2025-02-28","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0236","","Auto","","30880.0","2025-04-25","I-111","a0jVV0000015JvhYAE","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFiYYAU","","28832.0","2025-02-28","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0237","","Auto","","28832.0","2025-04-25","I-110","a0jVV0000015JvgYAE","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFiZYAU","","22752.0","2025-02-28","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0238","","Auto","","22752.0","2025-04-25","I-108","a0jVV0000015JveYAE","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFiaYAE","","26032.0","2025-02-28","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0239","","Auto","","26032.0","2025-04-25","I-109","a0jVV0000015JvfYAE","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFibYAE","","18432.0","2025-02-28","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0240","","Auto","","18432.0","2025-04-25","I-107","a0jVV0000015JvdYAE","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFicYAE","","45616.0","2025-02-28","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0241","","Auto","","45616.0","2025-04-25","I-106","a0jVV000002bMGXYA2","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFidYAE","","25056.0","2025-02-28","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0242","","Auto","","25056.0","2025-04-25","I-117","a0jVV0000015JvcYAE","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFieYAE","","58440.0","2025-02-28","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0243","","Auto","","58440.0","2025-04-25","I-116","a0jVV0000015JvaYAE","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFifYAE","","82080.0","2025-02-28","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0244","","30","","82080.0","2025-03-12","I-78","a0jVV0000015JvkYAE","Open","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFigYAE","","32870.0","2025-02-28","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0245","","30","","32870.0","2025-03-17","I-124","a0jVV000002bMoRYAU","Resolved-Paid","2025-09-26T06:35:27.000Z"
"","005VV0000014nmLYAQ","2025-07-07T09:49:51.000Z","USD","USD","a0iVV000002iFihYAE","","41040.0","2025-02-28","false","","005VV0000014nmLYAQ","2025-09-26T06:35:27.000Z","SBI-0246","","45","","41040.0","2025-03-21","I-89","a0jVV000002bMGiYAM","Resolved-Paid","2025-09-26T06:35:27.000Z"
